company_id,date_id,year,quarter,benefit
1722,7,2024,1,4.82
1723,7,2024,1,
1724,7,2024,1,
1725,7,2024,1,
1726,7,2024,1,
1727,7,2024,1,
1728,7,2024,1,
1729,7,2024,1,
1730,7,2024,1,
1731,7,2024,1,
1732,7,2024,1,
1733,7,2024,1,2.2
1734,7,2024,1,
1735,7,2024,1,
1736,7,2024,1,
1737,7,2024,1,
1738,7,2024,1,
1739,7,2024,1,
1740,7,2024,1,
1741,7,2024,1,
1742,7,2024,1,
1743,7,2024,1,
1744,7,2024,1,
1745,7,2024,1,
1746,7,2024,1,
1747,7,2024,1,
1748,7,2024,1,
1749,7,2024,1,
1750,7,2024,1,
1751,7,2024,1,
1752,7,2024,1,
1753,7,2024,1,
1754,7,2024,1,
1755,7,2024,1,
1756,7,2024,1,1
1757,7,2024,1,
1758,7,2024,1,
1759,7,2024,1,
1760,7,2024,1,
1761,7,2024,1,
1762,7,2024,1,
1763,7,2024,1,
1764,7,2024,1,
1765,7,2024,1,
1766,7,2024,1,0.043
1767,7,2024,1,
1768,7,2024,1,
1769,7,2024,1,
1770,7,2024,1,
1771,7,2024,1,0.1
1772,7,2024,1,
1773,7,2024,1,
1774,7,2024,1,
1775,7,2024,1,
1776,7,2024,1,
1777,7,2024,1,
1778,7,2024,1,
1779,7,2024,1,
1780,7,2024,1,
1781,7,2024,1,
1782,7,2024,1,
1783,7,2024,1,
1784,7,2024,1,
1785,7,2024,1,
1786,7,2024,1,0.33
1787,7,2024,1,
1788,7,2024,1,
1789,7,2024,1,
1790,7,2024,1,
1791,7,2024,1,
1792,7,2024,1,
1793,7,2024,1,
1794,7,2024,1,
1795,7,2024,1,
1796,7,2024,1,
1797,7,2024,1,
1798,7,2024,1,
1799,7,2024,1,
1800,7,2024,1,
1801,7,2024,1,
1802,7,2024,1,
1803,7,2024,1,
1804,7,2024,1,
1805,7,2024,1,
1806,7,2024,1,
1807,7,2024,1,
1808,7,2024,1,
1809,7,2024,1,
1810,7,2024,1,
1811,7,2024,1,
1812,7,2024,1,
1813,7,2024,1,
1814,7,2024,1,
1815,7,2024,1,
1816,7,2024,1,
1817,7,2024,1,
1818,7,2024,1,
1819,7,2024,1,
1820,7,2024,1,
1821,7,2024,1,
1822,7,2024,1,
1823,7,2024,1,
1824,7,2024,1,
1825,7,2024,1,
1826,7,2024,1,
1827,7,2024,1,
1828,7,2024,1,
1829,7,2024,1,
1830,7,2024,1,
1831,7,2024,1,
1832,7,2024,1,
1833,7,2024,1,
1834,7,2024,1,
1835,7,2024,1,
1836,7,2024,1,
1837,7,2024,1,
1838,7,2024,1,
1839,7,2024,1,
1840,7,2024,1,
1841,7,2024,1,
1842,7,2024,1,0.11
1843,7,2024,1,
1844,7,2024,1,
1845,7,2024,1,
1846,7,2024,1,
1847,7,2024,1,
1848,7,2024,1,
1849,7,2024,1,
1850,7,2024,1,
1851,7,2024,1,
1852,7,2024,1,
1853,7,2024,1,
1854,7,2024,1,
1855,7,2024,1,
1856,7,2024,1,
1857,7,2024,1,
1858,7,2024,1,
1859,7,2024,1,
1860,7,2024,1,
1861,7,2024,1,
1862,7,2024,1,
1863,7,2024,1,
1864,7,2024,1,
1865,7,2024,1,
1866,7,2024,1,
1867,7,2024,1,
1868,7,2024,1,
1869,7,2024,1,
1870,7,2024,1,
1871,7,2024,1,
1872,7,2024,1,
1873,7,2024,1,
1874,7,2024,1,
1875,7,2024,1,
1876,7,2024,1,
1877,7,2024,1,
1878,7,2024,1,
1879,7,2024,1,
1880,7,2024,1,
1881,7,2024,1,
1882,7,2024,1,
1883,7,2024,1,
1884,7,2024,1,
1885,7,2024,1,
1886,7,2024,1,
1887,7,2024,1,
1888,7,2024,1,
1889,7,2024,1,
1890,7,2024,1,
1891,7,2024,1,
1892,7,2024,1,
1893,7,2024,1,
1894,7,2024,1,
1895,7,2024,1,
1896,7,2024,1,0.12
1897,7,2024,1,
1898,7,2024,1,
1899,7,2024,1,
1900,7,2024,1,
1901,7,2024,1,
1902,7,2024,1,
1903,7,2024,1,
1904,7,2024,1,
1905,7,2024,1,
1906,7,2024,1,
1907,7,2024,1,
1908,7,2024,1,
1909,7,2024,1,
1910,7,2024,1,
1911,7,2024,1,
1912,7,2024,1,
1913,7,2024,1,
1914,7,2024,1,
1915,7,2024,1,
1916,7,2024,1,
1917,7,2024,1,
1918,7,2024,1,
1919,7,2024,1,
1920,7,2024,1,
1921,7,2024,1,
1922,7,2024,1,
1923,7,2024,1,0.08
1924,7,2024,1,
1925,7,2024,1,0.03
1926,7,2024,1,
1927,7,2024,1,
1928,7,2024,1,
1929,7,2024,1,
1930,7,2024,1,
1931,7,2024,1,
1932,7,2024,1,
1933,7,2024,1,
1934,7,2024,1,
1935,7,2024,1,
1936,7,2024,1,
1937,7,2024,1,
1938,7,2024,1,
1939,7,2024,1,
1940,7,2024,1,
1941,7,2024,1,
1942,7,2024,1,
1943,7,2024,1,
1944,7,2024,1,
1945,7,2024,1,
1946,7,2024,1,
1947,7,2024,1,0.08
1948,7,2024,1,
1949,7,2024,1,
1950,7,2024,1,
1951,7,2024,1,
1952,7,2024,1,
1953,7,2024,1,
1954,7,2024,1,
1955,7,2024,1,
1956,7,2024,1,
1957,7,2024,1,
1958,7,2024,1,
1959,7,2024,1,
1960,7,2024,1,
1961,7,2024,1,
1962,7,2024,1,
1963,7,2024,1,
1964,7,2024,1,
1965,7,2024,1,
1966,7,2024,1,
1967,7,2024,1,
1968,7,2024,1,
1969,7,2024,1,
1970,7,2024,1,
1971,7,2024,1,
1972,7,2024,1,
1973,7,2024,1,
1974,7,2024,1,
1975,7,2024,1,
1976,7,2024,1,
1977,7,2024,1,
1978,7,2024,1,
1979,7,2024,1,
1980,7,2024,1,
1981,7,2024,1,
1982,7,2024,1,
1983,7,2024,1,
1984,7,2024,1,
1985,7,2024,1,
1986,7,2024,1,
1987,7,2024,1,
1988,7,2024,1,0.08
1989,7,2024,1,
1990,7,2024,1,
1991,7,2024,1,
1992,7,2024,1,
1993,7,2024,1,
1994,7,2024,1,
1995,7,2024,1,
1996,7,2024,1,
1997,7,2024,1,
1998,7,2024,1,
1999,7,2024,1,
2000,7,2024,1,
2001,7,2024,1,
2002,7,2024,1,
2003,7,2024,1,
2004,7,2024,1,
2005,7,2024,1,
2006,7,2024,1,
2007,7,2024,1,
2008,7,2024,1,
2009,7,2024,1,
2010,7,2024,1,
2011,7,2024,1,
2012,7,2024,1,
2013,7,2024,1,
2014,7,2024,1,
2015,7,2024,1,
2016,7,2024,1,
2017,7,2024,1,
2018,7,2024,1,
2019,7,2024,1,
2020,7,2024,1,
2021,7,2024,1,
2022,7,2024,1,
2023,7,2024,1,
2024,7,2024,1,
2025,7,2024,1,
2026,7,2024,1,
2027,7,2024,1,
2028,7,2024,1,
2029,7,2024,1,
2030,7,2024,1,
2031,7,2024,1,
2032,7,2024,1,
2033,7,2024,1,
2034,7,2024,1,
2035,7,2024,1,
2036,7,2024,1,
2037,7,2024,1,
2038,7,2024,1,
2039,7,2024,1,
2040,7,2024,1,
2041,7,2024,1,
2042,7,2024,1,
2043,7,2024,1,
2044,7,2024,1,
2045,7,2024,1,
2046,7,2024,1,
2047,7,2024,1,
2048,7,2024,1,
2049,7,2024,1,
2050,7,2024,1,
2051,7,2024,1,
2052,7,2024,1,
2053,7,2024,1,
2054,7,2024,1,
2055,7,2024,1,
2056,7,2024,1,
2057,7,2024,1,
2058,7,2024,1,
2059,7,2024,1,
2060,7,2024,1,
2061,7,2024,1,
2062,7,2024,1,
2063,7,2024,1,
2064,7,2024,1,
2065,7,2024,1,
2066,7,2024,1,
2067,7,2024,1,
2068,7,2024,1,
2069,7,2024,1,
2070,7,2024,1,
2071,7,2024,1,
2072,7,2024,1,
2073,7,2024,1,
2074,7,2024,1,
2075,7,2024,1,
2076,7,2024,1,
2077,7,2024,1,
2078,7,2024,1,
2079,7,2024,1,
2080,7,2024,1,
2081,7,2024,1,
2082,7,2024,1,
2083,7,2024,1,
2084,7,2024,1,
2085,7,2024,1,
2086,7,2024,1,
2087,7,2024,1,
2088,7,2024,1,0.09
2089,7,2024,1,
2090,7,2024,1,
2091,7,2024,1,
2092,7,2024,1,
2093,7,2024,1,
2094,7,2024,1,
2095,7,2024,1,
2096,7,2024,1,
2097,7,2024,1,
2098,7,2024,1,
2099,7,2024,1,
2100,7,2024,1,
2101,7,2024,1,
2102,7,2024,1,
2103,7,2024,1,0.08
2104,7,2024,1,
2105,7,2024,1,
2106,7,2024,1,
2107,7,2024,1,
2108,7,2024,1,
2109,7,2024,1,
2110,7,2024,1,
2111,7,2024,1,
2112,7,2024,1,
2113,7,2024,1,
2114,7,2024,1,
2115,7,2024,1,
2116,7,2024,1,
2117,7,2024,1,
2118,7,2024,1,
2119,7,2024,1,
2120,7,2024,1,
2121,7,2024,1,
2122,7,2024,1,
2123,7,2024,1,
2124,7,2024,1,
2125,7,2024,1,
2126,7,2024,1,0.1
2127,7,2024,1,
2128,7,2024,1,
2129,7,2024,1,
2130,7,2024,1,
2131,7,2024,1,
2132,7,2024,1,
2133,7,2024,1,0.37
2134,7,2024,1,
2135,7,2024,1,
2136,7,2024,1,
2137,7,2024,1,
2138,7,2024,1,
2139,7,2024,1,
2140,7,2024,1,
2141,7,2024,1,
2142,7,2024,1,
2143,7,2024,1,
2144,7,2024,1,
2145,7,2024,1,
2146,7,2024,1,
2147,7,2024,1,
2148,7,2024,1,
2149,7,2024,1,
2150,7,2024,1,
2151,7,2024,1,
2152,7,2024,1,
2153,7,2024,1,
2154,7,2024,1,
2155,7,2024,1,
2156,7,2024,1,
2157,7,2024,1,
2158,7,2024,1,
2159,7,2024,1,
2160,7,2024,1,
2161,7,2024,1,
2162,7,2024,1,
2163,7,2024,1,
2164,7,2024,1,
2165,7,2024,1,
2166,7,2024,1,
2167,7,2024,1,
2168,7,2024,1,0.28
2169,7,2024,1,0.83
2170,7,2024,1,0.89
2171,7,2024,1,
2172,7,2024,1,
2173,7,2024,1,
2174,7,2024,1,
2175,7,2024,1,
2176,7,2024,1,
2177,7,2024,1,
2178,7,2024,1,
2179,7,2024,1,
2180,7,2024,1,
2181,7,2024,1,
2182,7,2024,1,
2183,7,2024,1,
2184,7,2024,1,
2185,7,2024,1,
2186,7,2024,1,
2187,7,2024,1,
2188,7,2024,1,
2189,7,2024,1,
2190,7,2024,1,
2191,7,2024,1,
2192,7,2024,1,
2193,7,2024,1,
2194,7,2024,1,
2195,7,2024,1,
2196,7,2024,1,
2197,7,2024,1,
2198,7,2024,1,
2199,7,2024,1,
2200,7,2024,1,
2201,7,2024,1,
2202,7,2024,1,
2203,7,2024,1,
2204,7,2024,1,16
2205,7,2024,1,
2206,7,2024,1,
2207,7,2024,1,
2208,7,2024,1,
2209,7,2024,1,
2210,7,2024,1,
2211,7,2024,1,
2212,7,2024,1,
2213,7,2024,1,
2214,7,2024,1,
2215,7,2024,1,
2216,7,2024,1,
2217,7,2024,1,
2218,7,2024,1,0.08
2219,7,2024,1,
2220,7,2024,1,
2221,7,2024,1,
2222,7,2024,1,
2223,7,2024,1,
2224,7,2024,1,
2225,7,2024,1,
2226,7,2024,1,
2227,7,2024,1,
2228,7,2024,1,
2229,7,2024,1,
2230,7,2024,1,
2231,7,2024,1,
2232,7,2024,1,
2233,7,2024,1,
2234,7,2024,1,
2235,7,2024,1,
2236,7,2024,1,
2237,7,2024,1,
2238,7,2024,1,
2239,7,2024,1,
2240,7,2024,1,
2241,7,2024,1,
2242,7,2024,1,
2243,7,2024,1,
2244,7,2024,1,0.14
2245,7,2024,1,
2246,7,2024,1,
2247,7,2024,1,
2248,7,2024,1,
2249,7,2024,1,
2250,7,2024,1,
2251,7,2024,1,
2252,7,2024,1,
2253,7,2024,1,
2254,7,2024,1,
2255,7,2024,1,
2256,7,2024,1,
2257,7,2024,1,
2258,7,2024,1,
2259,7,2024,1,
2260,7,2024,1,
2261,7,2024,1,
2262,7,2024,1,
2263,7,2024,1,
2264,7,2024,1,
2265,7,2024,1,3.84
2266,7,2024,1,
2267,7,2024,1,
2268,7,2024,1,
2269,7,2024,1,
2270,7,2024,1,
2271,7,2024,1,
2272,7,2024,1,
2273,7,2024,1,
2274,7,2024,1,
2275,7,2024,1,
2276,7,2024,1,
2277,7,2024,1,
2278,7,2024,1,
2279,7,2024,1,
2280,7,2024,1,
2281,7,2024,1,
2282,7,2024,1,
2283,7,2024,1,
2284,7,2024,1,
2285,7,2024,1,
2286,7,2024,1,
2287,7,2024,1,0.07
2288,7,2024,1,
2289,7,2024,1,
2290,7,2024,1,0.1
2291,7,2024,1,
2292,7,2024,1,
2293,7,2024,1,
2294,7,2024,1,
2295,7,2024,1,
2296,7,2024,1,
2297,7,2024,1,
2298,7,2024,1,
2299,7,2024,1,
2300,7,2024,1,
2301,7,2024,1,
2302,7,2024,1,
2303,7,2024,1,
2304,7,2024,1,
2305,7,2024,1,
2306,7,2024,1,
2307,7,2024,1,
2308,7,2024,1,
2309,7,2024,1,
2310,7,2024,1,2.12
2311,7,2024,1,
2312,7,2024,1,
2313,7,2024,1,
2314,7,2024,1,
2315,7,2024,1,
2316,7,2024,1,
2317,7,2024,1,
2318,7,2024,1,
2319,7,2024,1,
2320,7,2024,1,
2321,7,2024,1,0.57
2322,7,2024,1,
2323,7,2024,1,
2324,7,2024,1,
2325,7,2024,1,
2326,7,2024,1,
2327,7,2024,1,
2328,7,2024,1,
2329,7,2024,1,
2330,7,2024,1,
2331,7,2024,1,
2332,7,2024,1,
2333,7,2024,1,
2334,7,2024,1,
2335,7,2024,1,
2336,7,2024,1,
2337,7,2024,1,
2338,7,2024,1,
2339,7,2024,1,
2340,7,2024,1,
2341,7,2024,1,
2342,7,2024,1,
2343,7,2024,1,
2344,7,2024,1,0.57
2345,7,2024,1,
2346,7,2024,1,
2347,7,2024,1,
2348,7,2024,1,
2349,7,2024,1,
2350,7,2024,1,
2351,7,2024,1,
2352,7,2024,1,
2353,7,2024,1,
2354,7,2024,1,
2355,7,2024,1,
2356,7,2024,1,
2357,7,2024,1,
2358,7,2024,1,
2359,7,2024,1,
2360,7,2024,1,
2361,7,2024,1,
2362,7,2024,1,
2363,7,2024,1,
2364,7,2024,1,
2365,7,2024,1,
2366,7,2024,1,
2367,7,2024,1,
2368,7,2024,1,
2369,7,2024,1,
2370,7,2024,1,
2371,7,2024,1,
2372,7,2024,1,
2373,7,2024,1,
2374,7,2024,1,
2375,7,2024,1,
2376,7,2024,1,16
2377,7,2024,1,
2378,7,2024,1,
2379,7,2024,1,
2380,7,2024,1,
2381,7,2024,1,
2382,7,2024,1,
2383,7,2024,1,
2384,7,2024,1,
2385,7,2024,1,
2386,7,2024,1,
2387,7,2024,1,
2388,7,2024,1,
2389,7,2024,1,
2390,7,2024,1,
2391,7,2024,1,
2392,7,2024,1,
2393,7,2024,1,
2394,7,2024,1,
2395,7,2024,1,20
2396,7,2024,1,
2397,7,2024,1,
2398,7,2024,1,
2399,7,2024,1,
2400,7,2024,1,
2401,7,2024,1,
2402,7,2024,1,
2403,7,2024,1,
2404,7,2024,1,
2405,7,2024,1,
2406,7,2024,1,
2407,7,2024,1,
2408,7,2024,1,
2409,7,2024,1,
2410,7,2024,1,
2411,7,2024,1,
2412,7,2024,1,
2413,7,2024,1,
2414,7,2024,1,
2415,7,2024,1,
2416,7,2024,1,
2417,7,2024,1,
2418,7,2024,1,
2419,7,2024,1,
2420,7,2024,1,
2421,7,2024,1,
2422,7,2024,1,
2423,7,2024,1,
2424,7,2024,1,
2425,7,2024,1,
2426,7,2024,1,
2427,7,2024,1,
2428,7,2024,1,
2429,7,2024,1,
2430,7,2024,1,
2431,7,2024,1,
2432,7,2024,1,
2433,7,2024,1,
2434,7,2024,1,0.57
2435,7,2024,1,
2436,7,2024,1,
2437,7,2024,1,
2438,7,2024,1,
2439,7,2024,1,
2440,7,2024,1,
2441,7,2024,1,
2442,7,2024,1,
2443,7,2024,1,
2444,7,2024,1,
2445,7,2024,1,
2446,7,2024,1,
2447,7,2024,1,
2448,7,2024,1,
2449,7,2024,1,
2450,7,2024,1,
2451,7,2024,1,
2452,7,2024,1,
2453,7,2024,1,
2454,7,2024,1,
2455,7,2024,1,
2456,7,2024,1,
2457,7,2024,1,
2458,7,2024,1,
2459,7,2024,1,
2460,7,2024,1,
2461,7,2024,1,
2462,7,2024,1,
2463,7,2024,1,
2464,7,2024,1,
2465,7,2024,1,
2466,7,2024,1,
2467,7,2024,1,
2468,7,2024,1,
2469,7,2024,1,
2470,7,2024,1,
2471,7,2024,1,
2472,7,2024,1,
2473,7,2024,1,
2474,7,2024,1,
2475,7,2024,1,0.57
2476,7,2024,1,
2477,7,2024,1,
2478,7,2024,1,
2479,7,2024,1,
2480,7,2024,1,1
2481,7,2024,1,
2482,7,2024,1,
2483,7,2024,1,
2484,7,2024,1,
2485,7,2024,1,
2486,7,2024,1,
2487,7,2024,1,
2488,7,2024,1,
2489,7,2024,1,
2490,7,2024,1,
2491,7,2024,1,
2492,7,2024,1,
2493,7,2024,1,
2494,7,2024,1,
2495,7,2024,1,
2496,7,2024,1,
2497,7,2024,1,
2498,7,2024,1,
2499,7,2024,1,
2500,7,2024,1,
2501,7,2024,1,
2502,7,2024,1,
2503,7,2024,1,
2504,7,2024,1,
2505,7,2024,1,
2506,7,2024,1,
2507,7,2024,1,
2508,7,2024,1,
2509,7,2024,1,
2510,7,2024,1,
2511,7,2024,1,
2512,7,2024,1,
2513,7,2024,1,
2514,7,2024,1,
2515,7,2024,1,0.57
2516,7,2024,1,
2517,7,2024,1,
2518,7,2024,1,
2519,7,2024,1,
2520,7,2024,1,
2521,7,2024,1,
2522,7,2024,1,
2523,7,2024,1,
2524,7,2024,1,
2525,7,2024,1,
2526,7,2024,1,
2527,7,2024,1,
2528,7,2024,1,
2529,7,2024,1,
2530,7,2024,1,
2531,7,2024,1,
2532,7,2024,1,
2533,7,2024,1,
2534,7,2024,1,
2535,7,2024,1,
2536,7,2024,1,
2537,7,2024,1,
2538,7,2024,1,
2539,7,2024,1,
2540,7,2024,1,
2541,7,2024,1,
2542,7,2024,1,
2543,7,2024,1,
2544,7,2024,1,
2545,7,2024,1,
2546,7,2024,1,
2547,7,2024,1,
2548,7,2024,1,
2549,7,2024,1,
2550,7,2024,1,
2551,7,2024,1,
2552,7,2024,1,
2553,7,2024,1,
2554,7,2024,1,
2555,7,2024,1,
2556,7,2024,1,
2557,7,2024,1,
2558,7,2024,1,4.82
2559,7,2024,1,
2560,7,2024,1,
2561,7,2024,1,
2562,7,2024,1,
2563,7,2024,1,
2564,7,2024,1,
2565,7,2024,1,
2566,7,2024,1,
2567,7,2024,1,
2568,7,2024,1,
2569,7,2024,1,
2570,7,2024,1,2.6
2571,7,2024,1,
2572,7,2024,1,
2573,7,2024,1,
2574,7,2024,1,
2575,7,2024,1,
2576,7,2024,1,
2577,7,2024,1,
2578,7,2024,1,
2579,7,2024,1,
2580,7,2024,1,
2581,7,2024,1,
2582,7,2024,1,
2583,7,2024,1,
2584,7,2024,1,
2585,7,2024,1,
2586,7,2024,1,
2587,7,2024,1,
2588,7,2024,1,
2589,7,2024,1,
2590,7,2024,1,
2591,7,2024,1,
2592,7,2024,1,
2593,7,2024,1,
2594,7,2024,1,
2595,7,2024,1,
2596,7,2024,1,
2597,7,2024,1,
2598,7,2024,1,
2599,7,2024,1,
2600,7,2024,1,0.57
2601,7,2024,1,
2602,7,2024,1,
2603,7,2024,1,
2604,7,2024,1,
2605,7,2024,1,
2606,7,2024,1,0.57
2607,7,2024,1,
2608,7,2024,1,
2609,7,2024,1,
2610,7,2024,1,
2611,7,2024,1,
2612,7,2024,1,
2613,7,2024,1,
2614,7,2024,1,
2615,7,2024,1,
2616,7,2024,1,
2617,7,2024,1,
2618,7,2024,1,
2619,7,2024,1,
2620,7,2024,1,
2621,7,2024,1,
2622,7,2024,1,
2623,7,2024,1,
2624,7,2024,1,
2625,7,2024,1,
2626,7,2024,1,
2627,7,2024,1,
2628,7,2024,1,
2629,7,2024,1,
2630,7,2024,1,
2631,7,2024,1,
2632,7,2024,1,0.83
2633,7,2024,1,
2634,7,2024,1,
2635,7,2024,1,
2636,7,2024,1,
2637,7,2024,1,0.57
2638,7,2024,1,
2639,7,2024,1,
2640,7,2024,1,
2641,7,2024,1,0.57
